location,Basileia,Basileia,Basileia,Basileia,Basileia,Basileia,Basileia
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Cloud Cover Total,Cloud Cover High,Cloud Cover Medium,Cloud Cover Low,Sunshine Duration
unit,°C,mm,%,%,%,%,min
level,2 m elevation corrected,sfc,sfc,high cld lay,mid cld lay,low cld lay,sfc
resolution,hourly,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None,None
timestamp,Basileia Temperature [2 m elevation corrected],Basileia Precipitation Total,Basileia Cloud Cover Total,Basileia Cloud Cover High [high cld lay],Basileia Cloud Cover Medium [mid cld lay],Basileia Cloud Cover Low [low cld lay],Basileia Sunshine Duration
20220714T0900,30.950245,0.0,4.2000003,14.0,0.0,0.0,57.454544
20220714T1000,32.360245,0.0,2.1000001,7.0,0.0,0.0,58.727276
20220714T1100,33.710247,0.0,0.0,0.0,0.0,0.0,60.0
20220714T1200,34.61025,0.0,6.3,21.0,0.0,0.0,56.18182
20220714T1300,35.210247,0.0,8.1,27.0,0.0,0.0,55.090908
20220714T1400,35.63025,0.0,3.9,13.0,0.0,0.0,57.63636
20220714T1500,35.79025,0.0,7.8,26.0,0.0,0.0,55.272728
20220714T1600,35.45025,0.0,24.300001,81.0,8.0,0.0,45.272724
20220714T1700,34.350246,0.0,27.6,92.0,6.0,0.0,43.272728
20220714T1800,33.04025,0.0,14.0,24.0,14.0,0.0,51.51515
20220714T1900,30.610245,0.0,8.0,0.0,8.0,0.0,55.151512
20220714T2000,27.970245,0.0,1.0,0.0,1.0,0.0,26.66128
20220714T2100,26.630245,0.0,1.5,5.0,0.0,0.0,0.0
20220714T2200,24.430244,0.0,7.0,0.0,7.0,0.0,0.0
20220714T2300,23.210245,0.0,0.0,0.0,0.0,0.0,0.0
20220715T0000,21.380245,0.0,0.0,0.0,0.0,0.0,0.0
20220715T0100,19.920246,0.0,0.0,0.0,0.0,0.0,0.0
20220715T0200,18.760244,0.0,0.0,0.0,0.0,0.0,0.0
20220715T0300,17.870245,0.0,0.0,0.0,0.0,0.0,0.0
20220715T0400,17.100245,0.0,0.0,0.0,0.0,0.0,14.85
20220715T0500,18.170246,0.0,0.0,0.0,0.0,0.0,60.0
20220715T0600,20.050245,0.0,0.0,0.0,0.0,0.0,60.0
20220715T0700,21.930244,0.0,0.0,0.0,0.0,0.0,60.0
20220715T0800,23.580246,0.0,0.0,0.0,0.0,0.0,60.0
20220715T0900,25.060246,0.0,0.0,0.0,0.0,0.0,60.0
20220715T1000,26.510244,0.0,0.0,0.0,0.0,0.0,60.0
20220715T1100,27.610245,0.0,3.9,13.0,0.0,0.0,57.63636
20220715T1200,28.400246,0.0,15.0,3.0,15.0,0.0,50.909096
20220715T1300,28.930244,0.0,18.0,0.0,18.0,0.0,49.090908
20220715T1400,29.370245,0.0,10.0,0.0,10.0,0.0,53.939396
20220715T1500,29.570246,0.0,13.0,0.0,13.0,0.0,52.121212
20220715T1600,29.350245,0.0,1.0,0.0,1.0,0.0,59.393936
20220715T1700,28.470245,0.0,0.0,0.0,0.0,0.0,60.0
20220715T1800,27.110245,0.0,0.0,0.0,0.0,0.0,60.0
20220715T1900,25.250246,0.0,0.0,0.0,0.0,0.0,60.0
20220715T2000,23.020245,0.0,0.0,0.0,0.0,0.0,26.033333
20220715T2100,20.420246,0.0,0.0,0.0,0.0,0.0,0.0
20220715T2200,18.480246,0.0,0.0,0.0,0.0,0.0,0.0
20220715T2300,18.000246,0.0,0.0,0.0,0.0,0.0,0.0
20220716T0000,18.420246,0.0,0.0,0.0,0.0,0.0,0.0
20220716T0100,17.450245,0.0,0.0,0.0,0.0,0.0,0.0
20220716T0200,16.960245,0.0,0.0,0.0,0.0,0.0,0.0
20220716T0300,15.940246,0.0,1.8000001,6.0,0.0,0.0,0.0
20220716T0400,14.150246,0.0,2.1000001,7.0,0.0,0.0,13.49096
20220716T0500,15.410245,0.0,1.2,4.0,0.0,0.0,59.272728
20220716T0600,17.600245,0.0,0.0,0.0,0.0,0.0,60.0
20220716T0700,19.750246,0.0,0.0,0.0,0.0,0.0,60.0
20220716T0800,22.010244,0.0,0.0,0.0,0.0,0.0,60.0
20220716T0900,24.030245,0.0,0.0,0.0,0.0,0.0,60.0
20220716T1000,25.650246,0.0,0.0,0.0,0.0,0.0,60.0
20220716T1100,26.820246,0.0,0.0,0.0,0.0,0.0,60.0
20220716T1200,27.670246,0.0,0.0,0.0,0.0,0.0,60.0
20220716T1300,28.220245,0.0,0.0,0.0,0.0,0.0,60.0
20220716T1400,28.690245,0.0,0.0,0.0,0.0,0.0,60.0
20220716T1500,28.620245,0.0,0.0,0.0,0.0,0.0,60.0
20220716T1600,28.280245,0.0,0.90000004,3.0,0.0,0.0,59.454544
20220716T1700,27.610245,0.0,0.3,1.0,0.0,0.0,59.81818
20220716T1800,26.500246,0.0,0.0,0.0,0.0,0.0,60.0
20220716T1900,24.760244,0.0,0.0,0.0,0.0,0.0,60.0
20220716T2000,22.100245,0.0,0.0,0.0,0.0,0.0,25.166666
20220716T2100,19.730246,0.0,0.0,0.0,0.0,0.0,0.0
20220716T2200,18.450245,0.0,0.0,0.0,0.0,0.0,0.0
20220716T2300,17.720245,0.0,1.5,5.0,0.0,0.0,0.0
20220717T0000,16.870245,0.0,4.8,16.0,0.0,0.0,0.0
20220717T0100,15.820246,0.0,3.6000001,12.0,0.0,0.0,0.0
20220717T0200,15.210245,0.0,0.0,0.0,0.0,0.0,0.0
20220717T0300,14.430245,0.0,0.0,0.0,0.0,0.0,0.0
20220717T0400,14.100245,0.0,0.0,0.0,0.0,0.0,12.733334
20220717T0500,15.940246,0.0,0.0,0.0,0.0,0.0,60.0
20220717T0600,18.810246,0.0,0.0,0.0,0.0,0.0,60.0
20220717T0700,21.040245,0.0,0.0,0.0,0.0,0.0,60.0
20220717T0800,23.480246,0.0,0.0,0.0,0.0,0.0,60.0
20220717T0900,25.670246,0.0,0.0,0.0,0.0,0.0,60.0
20220717T1000,27.400246,0.0,0.0,0.0,0.0,0.0,60.0
20220717T1100,28.740246,0.0,4.8,16.0,0.0,0.0,57.090908
20220717T1200,30.180244,0.0,1.5,5.0,0.0,0.0,59.090908
20220717T1300,31.100245,0.0,0.0,0.0,0.0,0.0,60.0
20220717T1400,31.600245,0.0,0.0,0.0,0.0,0.0,60.0
20220717T1500,31.750246,0.0,0.0,0.0,0.0,0.0,60.0
20220717T1600,31.600245,0.0,0.6,2.0,0.0,0.0,59.636364
20220717T1700,30.930244,0.0,0.90000004,3.0,0.0,0.0,59.454544
20220717T1800,29.740246,0.0,0.0,0.0,0.0,0.0,60.0
20220717T1900,27.210245,0.0,0.0,0.0,0.0,0.0,60.0
20220717T2000,24.020245,0.0,2.1000001,7.0,0.0,0.0,23.768232
20220717T2100,21.140245,0.0,5.4,18.0,0.0,0.0,0.0
20220717T2200,19.640245,0.0,10.5,35.0,0.0,0.0,0.0
20220717T2300,18.970245,0.0,8.1,27.0,0.0,0.0,0.0
20220718T0000,18.150246,0.0,0.3,1.0,0.0,0.0,0.0
20220718T0100,16.690245,0.0,0.0,0.0,0.0,0.0,0.0
20220718T0200,15.670245,0.0,0.0,0.0,0.0,0.0,0.0
20220718T0300,15.160245,0.0,0.0,0.0,0.0,0.0,0.0
20220718T0400,14.570246,0.0,0.0,0.0,0.0,0.0,11.683333
20220718T0500,16.550245,0.0,3.6000001,12.0,0.0,0.0,57.81818
20220718T0600,19.830246,0.0,4.5,15.0,0.0,0.0,57.272724
20220718T0700,23.070246,0.0,0.3,1.0,0.0,0.0,59.81818
20220718T0800,25.730246,0.0,0.0,0.0,0.0,0.0,60.0
20220718T0900,28.180244,0.0,0.0,0.0,0.0,0.0,60.0
20220718T1000,30.050245,0.0,0.0,0.0,0.0,0.0,60.0
20220718T1100,31.830246,0.0,0.0,0.0,0.0,0.0,60.0
20220718T1200,33.170246,0.0,0.90000004,3.0,0.0,0.0,59.454544
20220718T1300,34.220245,0.0,5.7000003,19.0,0.0,0.0,56.545456
20220718T1400,34.920246,0.0,12.6,42.0,0.0,0.0,52.363636
20220718T1500,35.350246,0.0,18.0,60.0,0.0,0.0,49.090908
20220718T1600,35.18025,0.0,25.500002,85.0,0.0,0.0,44.545456
20220718T1700,34.640247,0.0,14.400001,48.0,0.0,0.0,51.272728
20220718T1800,33.34025,0.0,11.1,37.0,0.0,0.0,53.272724
20220718T1900,30.310246,0.0,9.0,30.0,0.0,0.0,54.545452
20220718T2000,26.510244,0.0,0.0,0.0,0.0,0.0,23.416666
20220718T2100,23.840246,0.0,0.0,0.0,0.0,0.0,0.0
20220718T2200,21.900246,0.0,0.0,0.0,0.0,0.0,0.0
20220718T2300,20.730246,0.0,0.0,0.0,0.0,0.0,0.0
20220719T0000,19.500246,0.0,0.0,0.0,0.0,0.0,0.0
20220719T0100,18.310246,0.0,0.0,0.0,0.0,0.0,0.0
20220719T0200,17.400246,0.0,0.0,0.0,0.0,0.0,0.0
20220719T0300,17.020245,0.0,0.0,0.0,0.0,0.0,0.0
20220719T0400,16.600245,0.0,0.0,0.0,0.0,0.0,10.633333
20220719T0500,18.060246,0.0,0.0,0.0,0.0,0.0,60.0
20220719T0600,21.440245,0.0,0.0,0.0,0.0,0.0,60.0
20220719T0700,24.780245,0.0,0.0,0.0,0.0,0.0,60.0
20220719T0800,27.720245,0.0,0.0,0.0,0.0,0.0,60.0
20220719T0900,30.030245,0.0,0.0,0.0,0.0,0.0,60.0
20220719T1000,31.920246,0.0,0.0,0.0,0.0,0.0,60.0
20220719T1100,33.470245,0.0,0.0,0.0,0.0,0.0,60.0
20220719T1200,34.750248,0.0,0.0,0.0,0.0,0.0,60.0
20220719T1300,35.740246,0.0,0.0,0.0,0.0,0.0,60.0
20220719T1400,36.470245,0.0,0.0,0.0,0.0,0.0,60.0
20220719T1500,36.88025,0.0,0.0,0.0,0.0,0.0,60.0
20220719T1600,36.93025,0.0,1.0,0.0,1.0,0.0,59.393936
20220719T1700,36.370247,0.0,7.0,17.0,7.0,0.0,55.757576
20220719T1800,34.710247,0.0,13.0,39.0,13.0,0.0,52.121212
20220719T1900,31.890245,0.0,23.0,41.0,23.0,0.0,46.060608
20220719T2000,28.210245,0.0,14.400001,48.0,14.0,0.0,19.198788
20220719T2100,26.680244,0.0,7.0,3.0,7.0,0.0,0.0
20220719T2200,25.490246,0.0,17.7,59.0,2.0,0.0,0.0
20220719T2300,25.410246,0.0,12.6,42.0,0.0,0.0,0.0
20220720T0000,24.740246,0.0,9.6,32.0,2.0,0.0,0.0
20220720T0100,23.390245,0.0,17.7,59.0,11.0,0.0,0.0
20220720T0200,22.570246,0.0,24.300001,81.0,5.0,0.0,0.0
20220720T0300,22.330246,0.0,27.6,92.0,15.0,0.0,0.0
20220720T0400,22.040245,0.0,27.300001,91.0,16.0,0.0,6.892374
20220720T0500,23.550245,0.0,24.300001,81.0,9.0,0.0,45.272724
20220720T0600,25.850245,0.0,24.6,82.0,6.0,0.0,45.090908
20220720T0700,27.570246,2.7,16.5,55.0,5.0,0.0,50.0
20220720T0800,28.820246,0.8,11.400001,38.0,2.0,0.0,53.090908
20220720T0900,29.810246,0.0,6.3,21.0,2.0,0.0,56.18182
20220720T1000,29.920246,0.0,53.0,82.0,53.0,4.0,27.878788
20220720T1100,31.710245,0.0,30.000002,100.0,22.0,0.0,41.81818
20220720T1200,32.95025,0.0,30.000002,100.0,28.0,0.0,41.81818
20220720T1300,33.510246,0.0,45.0,100.0,45.0,0.0,32.727272
20220720T1400,31.960245,0.8,26.1,87.0,21.0,0.0,44.18182
20220720T1500,30.270245,0.3,34.0,77.0,34.0,0.0,39.39394
20220720T1600,29.030245,0.0,26.7,89.0,20.0,0.0,43.818184
20220720T1700,25.190245,1.0,29.400002,98.0,21.0,6.0,42.181816
20220720T1800,21.430244,1.1,24.6,82.0,11.0,2.0,45.090908
20220720T1900,21.040245,1.3,10.0,25.0,10.0,1.0,53.939396
20220720T2000,20.980246,0.2,18.0,2.0,18.0,1.0,17.495455
20220720T2100,20.720245,0.6,18.0,0.0,18.0,7.0,0.0
20220720T2200,19.930244,0.0,54.0,11.0,54.0,1.0,0.0
20220720T2300,19.820246,0.0,76.0,10.0,76.0,0.0,0.0
20220721T0000,19.630245,0.0,74.0,4.0,74.0,1.0,0.0
20220721T0100,19.060246,0.0,74.0,0.0,74.0,8.0,0.0
20220721T0200,18.720245,0.0,72.0,0.0,72.0,24.0,0.0
20220721T0300,18.650246,0.0,62.0,0.0,62.0,29.0,0.0
20220721T0400,18.300245,0.0,57.0,0.0,57.0,29.0,3.5424242
20220721T0500,18.590246,0.0,40.0,0.0,40.0,14.0,35.757576
20220721T0600,20.060246,0.0,34.0,0.0,34.0,3.0,39.39394
20220721T0700,21.320246,0.0,37.0,0.0,37.0,5.0,37.57576
20220721T0800,22.810246,0.0,18.0,0.0,18.0,1.0,49.090908
20220721T0900,24.210245,0.0,5.0,0.0,5.0,1.0,56.9697
20220721T1000,25.560246,0.0,54.0,0.0,4.0,54.0,27.272726
20220721T1100,26.750246,0.0,75.0,0.0,7.0,75.0,14.545455
20220721T1200,27.520245,0.0,74.0,0.0,31.0,74.0,15.151516
20220721T1300,28.160246,0.0,67.0,0.0,67.0,12.0,19.393942
20220721T1400,28.650246,0.0,74.0,0.0,74.0,16.0,15.151516
20220721T1500,28.940245,0.0,79.0,0.0,79.0,6.0,12.121214
20220721T1600,29.280245,0.0,74.0,0.0,74.0,13.0,15.151516
20220721T1700,29.010244,0.0,21.0,0.0,21.0,4.0,47.272724
20220721T1800,27.870245,0.0,6.0,0.0,5.0,6.0,56.363636
20220721T1900,25.710245,0.0,4.0,0.0,1.0,4.0,57.575756
20220721T2000,22.210245,0.0,0.0,0.0,0.0,0.0,20.316668
20220721T2100,20.660246,0.0,0.0,0.0,0.0,0.0,0.0
20220721T2200,18.730246,0.0,21.900002,73.0,0.0,0.0,0.0
20220721T2300,18.030245,0.0,0.90000004,3.0,0.0,0.0,0.0
20220722T0000,17.220245,0.0,0.0,0.0,0.0,0.0,0.0
20220722T0100,16.800245,0.0,0.0,0.0,0.0,0.0,0.0
20220722T0200,16.530245,0.0,0.0,0.0,0.0,0.0,0.0
20220722T0300,16.190247,0.0,0.0,0.0,0.0,0.0,0.0
20220722T0400,15.840245,0.0,0.0,0.0,0.0,0.0,7.2
20220722T0500,17.110245,0.0,1.8000001,6.0,0.0,0.0,58.909092
20220722T0600,19.390245,0.0,0.3,1.0,0.0,0.0,59.81818
20220722T0700,21.720245,0.0,0.0,0.0,0.0,0.0,60.0
20220722T0800,24.010244,0.0,0.0,0.0,0.0,0.0,60.0
20220722T0900,25.840246,0.0,1.5,5.0,0.0,0.0,59.090908
20220722T1000,27.690245,0.0,3.0,10.0,1.0,0.0,58.18182
20220722T1100,29.260244,0.0,2.0,0.0,2.0,0.0,58.78788
20220722T1200,30.620245,0.0,0.0,0.0,0.0,0.0,60.0
20220722T1300,31.660246,0.0,2.7,9.0,0.0,0.0,58.36364
20220722T1400,32.440247,0.0,51.0,99.0,51.0,0.0,29.09091
20220722T1500,32.920246,0.0,29.7,99.0,14.0,0.0,42.0
20220722T1600,33.230247,0.0,24.6,82.0,11.0,0.0,45.090908
20220722T1700,31.740246,0.0,22.800001,76.0,10.0,0.0,46.181816
20220722T1800,30.080246,0.0,64.0,96.0,64.0,0.0,21.212122
20220722T1900,30.130245,0.0,63.0,75.0,63.0,0.0,21.818182
20220722T2000,28.560246,0.0,28.0,30.0,28.0,0.0,13.805556
20220722T2100,25.840246,0.0,22.2,74.0,3.0,0.0,0.0
20220722T2200,25.000246,0.0,53.0,100.0,53.0,0.0,0.0
20220722T2300,22.680244,0.0,80.0,100.0,80.0,0.0,0.0
20220723T0000,20.950245,0.3,54.0,100.0,54.0,0.0,0.0
20220723T0100,20.450245,0.2,32.0,100.0,32.0,1.0,0.0
20220723T0200,19.660246,0.6,25.800001,86.0,24.0,1.0,0.0
20220723T0300,19.220245,0.8,23.400002,78.0,10.0,0.0,0.0
20220723T0400,19.420246,0.3,50.0,68.0,50.0,0.0,2.9944446
20220723T0500,19.330246,0.0,25.0,28.0,25.0,0.0,44.848488
20220723T0600,20.000246,0.0,21.0,0.0,21.0,1.0,47.272724
20220723T0700,21.060246,0.0,21.0,1.0,21.0,1.0,47.272724
20220723T0800,22.200245,0.0,38.0,25.0,38.0,14.0,36.969692
20220723T0900,23.510244,0.0,40.0,85.0,40.0,25.0,35.757576
20220723T1000,24.590246,0.0,48.0,92.0,47.0,48.0,30.90909
20220723T1100,25.570246,0.1,29.1,97.0,21.0,13.0,42.363636
20220723T1200,26.710245,0.0,40.0,85.0,37.0,40.0,35.757576
20220723T1300,27.640245,0.0,38.0,78.0,27.0,38.0,36.969692
20220723T1400,28.430244,0.0,35.0,66.0,35.0,16.0,38.78788
20220723T1500,29.240246,0.0,22.0,18.0,22.0,17.0,46.666668
20220723T1600,29.260244,0.0,22.0,0.0,22.0,4.0,46.666668
20220723T1700,28.710245,0.0,13.0,14.0,13.0,1.0,52.121212
20220723T1800,27.710245,0.0,8.0,21.0,8.0,4.0,55.151512
20220723T1900,25.740246,0.0,19.0,5.0,19.0,5.0,48.484848
20220723T2000,23.900246,0.0,11.0,1.0,11.0,0.0,16.162962
20220723T2100,23.540245,0.0,18.0,20.0,18.0,1.0,0.0
20220723T2200,22.490246,0.0,48.0,19.0,48.0,1.0,0.0
20220723T2300,22.250246,0.0,36.0,0.0,36.0,3.0,0.0
20220724T0000,21.500246,0.0,53.0,9.0,53.0,25.0,0.0
20220724T0100,20.620245,0.0,52.0,45.0,52.0,30.0,0.0
20220724T0200,19.650246,0.0,33.0,59.0,33.0,25.0,0.0
20220724T0300,18.680244,0.0,22.0,24.0,22.0,11.0,0.0
20220724T0400,18.280245,0.0,16.2,54.0,5.0,1.0,4.0981817
20220724T0500,18.600245,0.0,14.700001,49.0,5.0,1.0,51.090908
20220724T0600,21.160246,0.0,11.1,37.0,2.0,0.0,53.272724
20220724T0700,23.340246,0.0,11.400001,38.0,0.0,0.0,53.090908
20220724T0800,25.420246,0.0,5.1000004,17.0,1.0,1.0,56.909092
20220724T0900,27.180244,0.0,0.3,1.0,0.0,0.0,59.81818
20220724T1000,28.330246,0.0,0.6,2.0,0.0,0.0,59.636364
20220724T1100,29.450245,0.0,0.6,2.0,0.0,0.0,59.636364
20220724T1200,30.310246,0.0,1.0,0.0,0.0,1.0,59.393936
20220724T1300,31.100245,0.0,0.3,1.0,0.0,0.0,59.81818
20220724T1400,31.660246,0.0,2.7,9.0,0.0,0.0,58.36364
20220724T1500,32.180244,0.0,11.400001,38.0,0.0,0.0,53.090908
20220724T1600,32.290245,0.0,10.200001,34.0,0.0,0.0,53.81818
20220724T1700,32.010246,0.0,1.8000001,6.0,0.0,0.0,58.909092
20220724T1800,30.440245,0.0,0.0,0.0,0.0,0.0,60.0
20220724T1900,26.610245,0.0,0.0,0.0,0.0,0.0,60.0
20220724T2000,23.390245,0.0,0.0,0.0,0.0,0.0,17.066668
20220724T2100,21.780245,0.0,0.0,0.0,0.0,0.0,0.0
20220724T2200,21.190245,0.0,0.0,0.0,0.0,0.0,0.0
20220724T2300,21.040245,0.0,0.0,0.0,0.0,0.0,0.0
20220725T0000,20.790245,0.0,0.0,0.0,0.0,0.0,0.0
20220725T0100,19.860245,0.0,0.0,0.0,0.0,0.0,0.0
20220725T0200,19.310246,0.0,0.0,0.0,0.0,0.0,0.0
20220725T0300,18.570246,0.0,0.0,0.0,0.0,0.0,0.0
20220725T0400,18.300245,0.0,0.0,0.0,0.0,0.0,3.6833334
20220725T0500,19.440245,0.0,0.0,0.0,0.0,0.0,60.0
20220725T0600,22.200245,0.0,0.0,0.0,0.0,0.0,60.0
20220725T0700,25.230246,0.0,0.0,0.0,0.0,0.0,60.0
20220725T0800,28.180244,0.0,0.0,0.0,0.0,0.0,60.0
20220725T0900,30.480246,0.0,0.3,1.0,0.0,0.0,59.81818
20220725T1000,32.220245,0.0,4.8,16.0,3.0,0.0,57.090908
20220725T1100,33.660248,0.0,13.0,4.0,13.0,0.0,52.121212
20220725T1200,34.710247,0.0,7.0,17.0,7.0,0.0,55.757576
20220725T1300,34.640247,0.1,22.0,44.0,22.0,0.0,46.666668
20220725T1400,33.850246,0.0,10.200001,34.0,7.0,0.0,53.81818
20220725T1500,33.420246,0.0,20.400002,68.0,1.0,0.0,47.63636
20220725T1600,32.850246,0.0,15.6,52.0,6.0,0.0,50.545456
20220725T1700,31.520245,0.0,11.1,37.0,3.0,1.0,53.272724
20220725T1800,30.050245,0.0,4.8,16.0,4.0,0.0,57.090908
20220725T1900,28.820246,0.0,4.5,15.0,2.0,0.0,57.272724
20220725T2000,26.840246,0.0,6.3,21.0,4.0,5.0,14.794545
20220725T2100,25.560246,0.0,13.0,26.0,13.0,7.0,0.0
20220725T2200,25.110245,0.0,32.0,67.0,32.0,0.0,0.0
20220725T2300,24.610245,0.0,36.0,53.0,36.0,0.0,0.0
20220726T0000,23.860245,0.1,47.0,89.0,47.0,0.0,0.0
20220726T0100,22.250246,0.4,30.0,83.0,30.0,0.0,0.0
20220726T0200,21.540245,0.2,27.0,9.0,27.0,2.0,0.0
20220726T0300,20.940245,0.2,28.0,0.0,28.0,23.0,0.0
20220726T0400,20.360245,0.0,27.0,0.0,27.0,25.0,1.7818183
20220726T0500,20.180244,0.0,24.0,0.0,24.0,16.0,45.454544
20220726T0600,20.880245,0.0,21.0,0.0,21.0,7.0,47.272724
20220726T0700,21.810246,0.0,16.0,0.0,16.0,10.0,50.303032
20220726T0800,23.160246,0.0,11.0,0.0,8.0,11.0,53.333332
20220726T0900,24.380245,0.0,20.0,0.0,16.0,20.0,47.878788
20220726T1000,25.220245,0.0,66.0,0.0,46.0,66.0,19.999998
20220726T1100,26.230246,0.0,59.0,0.0,59.0,43.0,24.242424
20220726T1200,26.270245,0.0,54.0,0.0,54.0,27.0,27.272726
20220726T1300,27.000246,0.0,66.0,0.0,66.0,16.0,19.999998
20220726T1400,27.310246,0.0,68.0,0.0,68.0,20.0,18.78788
20220726T1500,27.290245,0.0,66.0,2.0,66.0,15.0,19.999998
20220726T1600,27.150246,0.0,75.0,19.0,75.0,6.0,14.545455
20220726T1700,26.500246,0.0,85.0,48.0,85.0,5.0,8.48485
20220726T1800,25.560246,0.0,66.0,85.0,66.0,1.0,19.999998
20220726T1900,24.240246,0.0,56.0,80.0,56.0,5.0,26.060608
20220726T2000,22.670246,0.0,38.0,77.0,38.0,9.0,8.965151
20220726T2100,21.710245,0.0,44.0,77.0,44.0,11.0,0.0
20220726T2200,20.530245,0.0,95.0,39.0,95.0,36.0,0.0
20220726T2300,19.880245,0.0,94.0,43.0,94.0,15.0,0.0
20220727T0000,19.470245,0.0,92.0,70.0,92.0,4.0,0.0
20220727T0100,18.900246,0.0,99.0,58.0,99.0,8.0,0.0
20220727T0200,17.980246,0.0,92.0,0.0,92.0,47.0,0.0
20220727T0300,17.720245,0.0,85.0,0.0,85.0,43.0,0.0
20220727T0400,16.980246,0.0,100.0,0.0,100.0,97.0,0.0
20220727T0500,17.180244,0.0,100.0,0.0,100.0,98.0,0.0
20220727T0600,18.460245,0.0,100.0,0.0,100.0,91.0,0.0
20220727T0700,20.420246,0.0,97.0,0.0,97.0,65.0,1.2121224
20220727T0800,22.000246,0.0,100.0,0.0,100.0,46.0,0.0
20220727T0900,23.750246,0.0,98.0,0.0,98.0,46.0,0.6060612
20220727T1000,24.130245,0.0,83.0,0.0,83.0,68.0,9.696969
20220727T1100,25.100245,0.0,60.0,0.0,60.0,15.0,23.636362
20220727T1200,25.590246,0.0,51.0,0.0,51.0,11.0,29.09091
20220727T1300,26.130245,0.0,42.0,0.0,42.0,2.0,34.545456
20220727T1400,26.800245,0.0,49.0,0.0,49.0,4.0,30.303032
20220727T1500,26.870245,0.0,46.0,0.0,46.0,1.0,32.121212
20220727T1600,26.480246,0.0,36.0,0.0,36.0,0.0,38.181816
20220727T1700,25.710245,0.0,20.0,37.0,20.0,2.0,47.878788
20220727T1800,24.600245,0.0,30.0,98.0,30.0,11.0,41.81818
20220727T1900,23.040245,0.0,28.800001,96.0,28.0,8.0,42.545456
20220727T2000,21.510244,0.0,29.0,96.0,29.0,9.0,9.40404
20220727T2100,20.240246,0.0,20.7,69.0,14.0,8.0,0.0
20220727T2200,19.360245,0.0,39.0,57.0,39.0,5.0,0.0
20220727T2300,18.450245,0.0,16.0,33.0,16.0,8.0,0.0
20220728T0000,17.900246,0.0,16.0,5.0,16.0,8.0,0.0
20220728T0100,16.530245,0.0,6.0,0.0,6.0,5.0,0.0
20220728T0200,15.590245,0.0,6.0,0.0,2.0,6.0,0.0
20220728T0300,15.020246,0.0,5.0,0.0,2.0,5.0,0.0
20220728T0400,15.020246,0.0,4.0,0.0,0.0,4.0,0.0
20220728T0500,15.260245,0.0,4.0,6.0,0.0,4.0,57.52778
20220728T0600,17.660246,0.0,17.400002,58.0,0.0,3.0,49.454544
20220728T0700,20.000246,0.0,24.300001,81.0,0.0,1.0,45.272724
20220728T0800,22.150246,0.0,22.800001,76.0,0.0,1.0,46.181816
20220728T0900,23.910246,0.0,14.400001,48.0,1.0,0.0,51.272728
20220728T1000,25.900246,0.0,10.0,24.0,10.0,0.0,53.939396
20220728T1100,27.600245,0.0,6.3,21.0,2.0,0.0,56.18182
20220728T1200,29.240246,0.0,6.6000004,22.0,1.0,0.0,56.0
20220728T1300,30.150246,0.0,17.1,57.0,15.0,0.0,49.636364
20220728T1400,30.750246,0.0,51.0,93.0,51.0,0.0,29.09091
20220728T1500,30.860245,0.0,62.0,98.0,62.0,0.0,22.424244
20220728T1600,30.780245,0.0,67.0,96.0,67.0,0.0,19.393942
20220728T1700,29.890245,0.0,84.0,100.0,84.0,0.0,9.090908
20220728T1800,28.090246,0.0,89.0,100.0,89.0,0.0,6.060605
20220728T1900,26.590246,0.0,85.0,99.0,85.0,0.0,8.48485
20220728T2000,24.330246,0.0,31.0,75.0,31.0,0.0,8.288215
20220728T2100,23.280245,0.0,11.0,5.0,11.0,0.0,0.0
20220728T2200,21.500246,0.0,39.0,13.0,39.0,0.0,0.0
20220728T2300,20.330246,0.0,34.0,71.0,34.0,0.0,0.0
20220729T0000,19.910246,0.0,21.6,72.0,6.0,1.0,0.0
20220729T0100,19.260244,0.0,12.3,41.0,1.0,0.0,0.0
20220729T0200,18.780245,0.0,5.4,18.0,1.0,0.0,0.0
20220729T0300,18.580246,0.0,5.4,18.0,5.0,0.0,0.0
20220729T0400,18.460245,0.0,27.300001,91.0,1.0,0.0,0.0
20220729T0500,19.230246,0.0,30.000002,100.0,1.0,0.0,40.935352
20220729T0600,20.400246,0.0,28.500002,95.0,2.0,0.0,42.727272
20220729T0700,21.400246,0.4,20.0,50.0,20.0,0.0,47.878788
20220729T0800,22.280245,0.0,40.0,35.0,40.0,0.0,35.757576
20220729T0900,23.640245,0.0,57.0,25.0,57.0,0.0,25.454548
20220729T1000,25.550245,0.0,87.0,90.0,87.0,60.0,7.2727275
20220729T1100,26.960245,0.0,99.0,100.0,99.0,64.0,0.0
20220729T1200,26.790245,0.0,77.0,100.0,77.0,0.0,13.333332
20220729T1300,26.270245,0.0,43.0,98.0,43.0,0.0,33.939392
20220729T1400,25.520245,0.0,36.0,63.0,36.0,0.0,38.181816
20220729T1500,25.850245,0.0,12.3,41.0,12.0,0.0,52.545456
20220729T1600,26.160246,0.0,15.000001,50.0,9.0,0.0,50.909096
20220729T1700,26.240246,0.0,35.0,22.0,35.0,0.0,38.78788
